"Lat","Lon","Name","Routes","StopID"
38.899668,-77.02948,"13TH ST NW + H ST NW","D3","1001110"
38.899668,-77.02948,"13TH ST NW + H ST NW","D3c","1001110"
38.899668,-77.02948,"13TH ST NW + H ST NW","D6","1001110"
38.899668,-77.02948,"13TH ST NW + H ST NW","D6c","1001110"
38.901105,-77.029439,"13TH ST NW + I ST NW","80","1001175"
38.901105,-77.029439,"13TH ST NW + I ST NW","80v1","1001175"
38.901105,-77.029439,"13TH ST NW + I ST NW","D1","1001175"
38.901105,-77.029439,"13TH ST NW + I ST NW","D3","1001175"
38.901105,-77.029439,"13TH ST NW + I ST NW","D3c","1001175"
38.901105,-77.029439,"13TH ST NW + I ST NW","D6","1001175"
38.901105,-77.029439,"13TH ST NW + I ST NW","D6c","1001175"
38.90152,-77.029672,"13TH ST NW + I ST NW","53","18198"
38.90152,-77.029672,"13TH ST NW + I ST NW","53v1","18198"
38.90152,-77.029672,"13TH ST NW + I ST NW","63","18198"
38.90152,-77.029672,"13TH ST NW + I ST NW","80","18198"
38.90152,-77.029672,"13TH ST NW + I ST NW","80v1","18198"
38.90152,-77.029672,"13TH ST NW + I ST NW","D1","18198"
38.90152,-77.029672,"13TH ST NW + I ST NW","D3","18198"
38.90152,-77.029672,"13TH ST NW + I ST NW","D6","18198"
38.90152,-77.029672,"13TH ST NW + I ST NW","D6v1","18198"
38.88621,-76.988384,"13TH ST SE + C STREET SE","C40","1003574"
38.842026,-76.988587,"13TH ST SE + CONGRESS ST SE","W2","1003345"
38.842026,-76.988587,"13TH ST SE + CONGRESS ST SE","W2v1","1003345"
38.842026,-76.988587,"13TH ST SE + CONGRESS ST SE","W2v3","1003345"
38.842026,-76.988587,"13TH ST SE + CONGRESS ST SE","W2v4","1003345"
38.842026,-76.988587,"13TH ST SE + CONGRESS ST SE","W3","1003345"
38.842026,-76.988587,"13TH ST SE + CONGRESS ST SE","W3v1","1003345"
38.842147,-76.988436,"13TH ST SE + CONGRESS ST SE","W2","1003331"
38.842147,-76.988436,"13TH ST SE + CONGRESS ST SE","W2c","1003331"
38.842147,-76.988436,"13TH ST SE + CONGRESS ST SE","W2v1","1003331"
38.842147,-76.988436,"13TH ST SE + CONGRESS ST SE","W2v3","1003331"
38.842147,-76.988436,"13TH ST SE + CONGRESS ST SE","W2v4","1003331"
38.842147,-76.988436,"13TH ST SE + CONGRESS ST SE","W2v5","1003331"
38.842147,-76.988436,"13TH ST SE + CONGRESS ST SE","W3","1003331"
38.842147,-76.988436,"13TH ST SE + CONGRESS ST SE","W3v1","1003331"
38.83672,-76.987409,"13TH ST SE + VARNEY ST SE","W2","1003330"
38.83672,-76.987409,"13TH ST SE + VARNEY ST SE","W2c","1003330"
38.83672,-76.987409,"13TH ST SE + VARNEY ST SE","W2v1","1003330"
38.83672,-76.987409,"13TH ST SE + VARNEY ST SE","W2v3","1003330"
38.83672,-76.987409,"13TH ST SE + VARNEY ST SE","W2v4","1003330"
38.83672,-76.987409,"13TH ST SE + VARNEY ST SE","W2v5","1003330"
38.83672,-76.987409,"13TH ST SE + VARNEY ST SE","W3","1003330"
38.83672,-76.987409,"13TH ST SE + VARNEY ST SE","W3v1","1003330"
38.836839,-76.987703,"13TH ST SE + VARNEY ST SE","W2","1003346"
38.836839,-76.987703,"13TH ST SE + VARNEY ST SE","W2v1","1003346"
38.836839,-76.987703,"13TH ST SE + VARNEY ST SE","W2v3","1003346"
38.836839,-76.987703,"13TH ST SE + VARNEY ST SE","W2v4","1003346"
38.836839,-76.987703,"13TH ST SE + VARNEY ST SE","W3","1003346"
38.836839,-76.987703,"13TH ST SE + VARNEY ST SE","W3v1","1003346"
38.988443,-76.98392,"14TH AVE + KANAWHA ST","F8","3002195"
38.990259,-76.98435,"14TH AVE + LANGLEY WAY","F8","3002207"
38.990481,-76.984517,"14TH AVE + LANGLEY WAY","F8","3002213"
38.971958,-77.033321,"14TH ST + ASPEN ST","52","1002803"
38.971958,-77.033321,"14TH ST + ASPEN ST","53","1002803"
38.971958,-77.033321,"14TH ST + ASPEN ST","54","1002803"
38.971948,-77.03352,"14TH ST + ASPEN ST","52","1002804"
38.971948,-77.03352,"14TH ST + ASPEN ST","53","1002804"
38.971948,-77.03352,"14TH ST + ASPEN ST","54","1002804"
38.920356,-77.031963,"14TH ST + BELMONT ST","52","1001800"
38.920356,-77.031963,"14TH ST + BELMONT ST","52v1","1001800"
38.920356,-77.031963,"14TH ST + BELMONT ST","52v2","1001800"
38.920356,-77.031963,"14TH ST + BELMONT ST","53","1001800"
38.920356,-77.031963,"14TH ST + BELMONT ST","53v1","1001800"
38.920356,-77.031963,"14TH ST + BELMONT ST","54","1001800"
38.920356,-77.031963,"14TH ST + BELMONT ST","54v1","1001800"
38.9209,-77.031742,"14TH ST + BELMONT ST","52","1001782"
38.9209,-77.031742,"14TH ST + BELMONT ST","52cv1","1001782"
38.9209,-77.031742,"14TH ST + BELMONT ST","52cv2","1001782"
38.9209,-77.031742,"14TH ST + BELMONT ST","53","1001782"
38.9209,-77.031742,"14TH ST + BELMONT ST","53c","1001782"
38.9209,-77.031742,"14TH ST + BELMONT ST","53cv1","1001782"
38.9209,-77.031742,"14TH ST + BELMONT ST","54","1001782"
38.9209,-77.031742,"14TH ST + BELMONT ST","54c","1001782"
38.9209,-77.031742,"14TH ST + BELMONT ST","54cv1","1001782"
38.94585,-77.032625,"14TH ST + BUCHANAN ST","52","1002429"
38.94585,-77.032625,"14TH ST + BUCHANAN ST","52cv1","1002429"
38.94585,-77.032625,"14TH ST + BUCHANAN ST","52cv2","1002429"
38.94585,-77.032625,"14TH ST + BUCHANAN ST","53","1002429"
38.94585,-77.032625,"14TH ST + BUCHANAN ST","53c","1002429"
38.94585,-77.032625,"14TH ST + BUCHANAN ST","53cv1","1002429"
38.94585,-77.032625,"14TH ST + BUCHANAN ST","54","1002429"
38.94585,-77.032625,"14TH ST + BUCHANAN ST","54c","1002429"
38.94585,-77.032625,"14TH ST + BUCHANAN ST","54cv1","1002429"
38.94585,-77.032625,"14TH ST + BUCHANAN ST","S2c4","1002429"
38.94585,-77.032625,"14TH ST + BUCHANAN ST","S2v2","1002429"
38.946284,-77.032832,"14TH ST + BUCHANAN ST","52","1002463"
38.946284,-77.032832,"14TH ST + BUCHANAN ST","52v1","1002463"
38.946284,-77.032832,"14TH ST + BUCHANAN ST","53","1002463"
38.946284,-77.032832,"14TH ST + BUCHANAN ST","53v1","1002463"
38.946284,-77.032832,"14TH ST + BUCHANAN ST","54","1002463"
38.946284,-77.032832,"14TH ST + BUCHANAN ST","54v1","1002463"
38.922308,-77.031872,"14TH ST + CLIFTON ST","52","1001807"
38.922308,-77.031872,"14TH ST + CLIFTON ST","52cv1","1001807"
38.922308,-77.031872,"14TH ST + CLIFTON ST","52cv2","1001807"
38.922308,-77.031872,"14TH ST + CLIFTON ST","53","1001807"
38.922308,-77.031872,"14TH ST + CLIFTON ST","53c","1001807"
38.922308,-77.031872,"14TH ST + CLIFTON ST","53cv1","1001807"
38.922308,-77.031872,"14TH ST + CLIFTON ST","54","1001807"
38.922308,-77.031872,"14TH ST + CLIFTON ST","54c","1001807"
38.922308,-77.031872,"14TH ST + CLIFTON ST","54cv1","1001807"
38.955584,-77.033302,"14TH ST + COLORADO AVE NW","52","1002595"
38.955584,-77.033302,"14TH ST + COLORADO AVE NW","53","1002595"
38.955584,-77.033302,"14TH ST + COLORADO AVE NW","54","1002595"
38.955584,-77.033302,"14TH ST + COLORADO AVE NW","PATNO","1002595"
38.955584,-77.033302,"14TH ST + COLORADO AVE NW","S1v1","1002595"
38.955584,-77.033302,"14TH ST + COLORADO AVE NW","S2c3","1002595"
38.955584,-77.033302,"14TH ST + COLORADO AVE NW","S2c4","1002595"
38.955584,-77.033302,"14TH ST + COLORADO AVE NW","S2v2","1002595"
38.927271,-77.032389,"14TH ST + COLUMBIA RD","52","1003431"
38.927271,-77.032389,"14TH ST + COLUMBIA RD","52cv1","1003431"
38.927271,-77.032389,"14TH ST + COLUMBIA RD","52cv2","1003431"
38.927271,-77.032389,"14TH ST + COLUMBIA RD","53","1003431"
38.927271,-77.032389,"14TH ST + COLUMBIA RD","53c","1003431"
38.927271,-77.032389,"14TH ST + COLUMBIA RD","53cv1","1003431"
38.927271,-77.032389,"14TH ST + COLUMBIA RD","54","1003431"
38.927271,-77.032389,"14TH ST + COLUMBIA RD","54c","1003431"
38.927271,-77.032389,"14TH ST + COLUMBIA RD","54cv1","1003431"
38.892712,-77.031816,"14TH ST + CONSTITUTION AVE","11Y","1000885"
38.892712,-77.031816,"14TH ST + CONSTITUTION AVE","11Yv1","1000885"
38.892712,-77.031816,"14TH ST + CONSTITUTION AVE","52","1000885"
38.892712,-77.031816,"14TH ST + CONSTITUTION AVE","52cv1","1000885"
38.892712,-77.031816,"14TH ST + CONSTITUTION AVE","52cv2","1000885"
38.890938,-77.032433,"14TH ST + CONSTITUTION AVE (F)","11Y","11900"
38.890938,-77.032433,"14TH ST + CONSTITUTION AVE (F)","11Yc","11900"
38.892369,-77.032089,"14TH ST + CONSTITUTION AVE NW","11Y","1000878"
38.892369,-77.032089,"14TH ST + CONSTITUTION AVE NW","11Yc","1000878"
38.892369,-77.032089,"14TH ST + CONSTITUTION AVE NW","52","1000878"
38.892369,-77.032089,"14TH ST + CONSTITUTION AVE NW","52v1","1000878"
38.892369,-77.032089,"14TH ST + CONSTITUTION AVE NW","52v2","1000878"
38.894814,-77.032087,"14TH ST + D ST","52","1000956"
38.894814,-77.032087,"14TH ST + D ST","52v1","1000956"
38.894814,-77.032087,"14TH ST + D ST","52v2","1000956"
38.947975,-77.032841,"14TH ST + DECATUR ST","52","1002486"
38.947975,-77.032841,"14TH ST + DECATUR ST","52v1","1002486"
38.947975,-77.032841,"14TH ST + DECATUR ST","53","1002486"
38.947975,-77.032841,"14TH ST + DECATUR ST","53v1","1002486"
38.947975,-77.032841,"14TH ST + DECATUR ST","54","1002486"
38.947975,-77.032841,"14TH ST + DECATUR ST","54v1","1002486"
38.948019,-77.032635,"14TH ST + DECATUR ST","52","1002483"
38.948019,-77.032635,"14TH ST + DECATUR ST","52cv1","1002483"
38.948019,-77.032635,"14TH ST + DECATUR ST","53","1002483"
38.948019,-77.032635,"14TH ST + DECATUR ST","53c","1002483"
38.948019,-77.032635,"14TH ST + DECATUR ST","54","1002483"
38.948019,-77.032635,"14TH ST + DECATUR ST","54c","1002483"
38.948019,-77.032635,"14TH ST + DECATUR ST","PATNO","1002483"
38.948019,-77.032635,"14TH ST + DECATUR ST","S1v1","1002483"
38.948019,-77.032635,"14TH ST + DECATUR ST","S2c3","1002483"
38.948019,-77.032635,"14TH ST + DECATUR ST","S2c4","1002483"
38.948019,-77.032635,"14TH ST + DECATUR ST","S2v2","1002483"
38.89638,-77.032086,"14TH ST + E ST","52","1001017"
38.89638,-77.032086,"14TH ST + E ST","52v1","1001017"
38.89638,-77.032086,"14TH ST + E ST","52v2","1001017"
38.950245,-77.033503,"14TH ST + EMERSON ST","52","18273"
38.950245,-77.033503,"14TH ST + EMERSON ST","52v1","18273"
38.950245,-77.033503,"14TH ST + EMERSON ST","53","18273"
38.950245,-77.033503,"14TH ST + EMERSON ST","53v1","18273"
38.950245,-77.033503,"14TH ST + EMERSON ST","54","18273"
38.950245,-77.033503,"14TH ST + EMERSON ST","54v1","18273"
38.923527,-77.03201,"14TH ST + EUCLID ST","52","1001845"
38.923527,-77.03201,"14TH ST + EUCLID ST","52cv1","1001845"
38.923527,-77.03201,"14TH ST + EUCLID ST","52cv2","1001845"
38.923527,-77.03201,"14TH ST + EUCLID ST","53","1001845"
38.923527,-77.03201,"14TH ST + EUCLID ST","53c","1001845"
38.923527,-77.03201,"14TH ST + EUCLID ST","53cv1","1001845"
38.923527,-77.03201,"14TH ST + EUCLID ST","54","1001845"
38.923527,-77.03201,"14TH ST + EUCLID ST","54c","1001845"
38.923527,-77.03201,"14TH ST + EUCLID ST","54cv1","1001845"
38.897664,-77.032086,"14TH ST + F ST (S)","52","1001052"
38.897664,-77.032086,"14TH ST + F ST (S)","52v1","1001052"
38.897664,-77.032086,"14TH ST + F ST (S)","52v2","1001052"
38.925163,-77.032176,"14TH ST + FAIRMONT ST","52","1003430"
38.925163,-77.032176,"14TH ST + FAIRMONT ST","52cv1","1003430"
38.925163,-77.032176,"14TH ST + FAIRMONT ST","52cv2","1003430"
38.925163,-77.032176,"14TH ST + FAIRMONT ST","53","1003430"
38.925163,-77.032176,"14TH ST + FAIRMONT ST","53c","1003430"
38.925163,-77.032176,"14TH ST + FAIRMONT ST","53cv1","1003430"
38.925163,-77.032176,"14TH ST + FAIRMONT ST","54","1003430"
38.925163,-77.032176,"14TH ST + FAIRMONT ST","54c","1003430"
38.925163,-77.032176,"14TH ST + FAIRMONT ST","54cv1","1003430"
38.924085,-77.032325,"14TH ST + FAIRMONT ST","52","1001861"
38.924085,-77.032325,"14TH ST + FAIRMONT ST","52v1","1001861"
38.924085,-77.032325,"14TH ST + FAIRMONT ST","52v2","1001861"
38.924085,-77.032325,"14TH ST + FAIRMONT ST","53","1001861"
38.924085,-77.032325,"14TH ST + FAIRMONT ST","53v1","1001861"
38.924085,-77.032325,"14TH ST + FAIRMONT ST","54","1001861"
38.924085,-77.032325,"14TH ST + FAIRMONT ST","54v1","1001861"
38.96381,-77.033319,"14TH ST + FORT STEVENS DR","52","1002713"
38.96381,-77.033319,"14TH ST + FORT STEVENS DR","53","1002713"
38.96381,-77.033319,"14TH ST + FORT STEVENS DR","54","1002713"
38.964183,-77.033515,"14TH ST + FORT STEVENS DR","52","1002715"
38.964183,-77.033515,"14TH ST + FORT STEVENS DR","53","1002715"
38.964183,-77.033515,"14TH ST + FORT STEVENS DR","54","1002715"
38.898513,-77.032092,"14TH ST + G STREET","52","1001076"
38.898513,-77.032092,"14TH ST + G STREET","52v1","1001076"
38.898513,-77.032092,"14TH ST + G STREET","52v2","1001076"
38.898513,-77.032092,"14TH ST + G STREET","54","1001076"
38.898513,-77.032092,"14TH ST + G STREET","54v1","1001076"
38.952015,-77.033527,"14TH ST + GALLATIN ST","52","1002541"
38.952015,-77.033527,"14TH ST + GALLATIN ST","52v1","1002541"
38.952015,-77.033527,"14TH ST + GALLATIN ST","53","1002541"
38.952015,-77.033527,"14TH ST + GALLATIN ST","53v1","1002541"
38.952015,-77.033527,"14TH ST + GALLATIN ST","54","1002541"
38.952015,-77.033527,"14TH ST + GALLATIN ST","54v1","1002541"
38.951755,-77.033332,"14TH ST + GALLATIN ST","52","1002538"
38.951755,-77.033332,"14TH ST + GALLATIN ST","52cv1","1002538"
38.951755,-77.033332,"14TH ST + GALLATIN ST","53","1002538"
38.951755,-77.033332,"14TH ST + GALLATIN ST","53c","1002538"
38.951755,-77.033332,"14TH ST + GALLATIN ST","54","1002538"
38.951755,-77.033332,"14TH ST + GALLATIN ST","54c","1002538"
38.951755,-77.033332,"14TH ST + GALLATIN ST","PATNO","1002538"
38.951755,-77.033332,"14TH ST + GALLATIN ST","S1v1","1002538"
38.951755,-77.033332,"14TH ST + GALLATIN ST","S2c3","1002538"
38.951755,-77.033332,"14TH ST + GALLATIN ST","S2c4","1002538"
38.951755,-77.033332,"14TH ST + GALLATIN ST","S2v2","1002538"
38.926346,-77.032258,"14TH ST + HARVARD ST","52","1003429"
38.926346,-77.032258,"14TH ST + HARVARD ST","52cv1","1003429"
38.926346,-77.032258,"14TH ST + HARVARD ST","52cv2","1003429"
38.926346,-77.032258,"14TH ST + HARVARD ST","53","1003429"
38.926346,-77.032258,"14TH ST + HARVARD ST","53c","1003429"
38.926346,-77.032258,"14TH ST + HARVARD ST","53cv1","1003429"
38.926346,-77.032258,"14TH ST + HARVARD ST","54","1003429"
38.926346,-77.032258,"14TH ST + HARVARD ST","54c","1003429"
38.926346,-77.032258,"14TH ST + HARVARD ST","54cv1","1003429"
38.926777,-77.032553,"14TH ST + HARVARD ST","52","1003040"
38.926777,-77.032553,"14TH ST + HARVARD ST","52v1","1003040"
38.926777,-77.032553,"14TH ST + HARVARD ST","52v2","1003040"
38.926777,-77.032553,"14TH ST + HARVARD ST","53","1003040"
38.926777,-77.032553,"14TH ST + HARVARD ST","53v1","1003040"
38.926777,-77.032553,"14TH ST + HARVARD ST","54","1003040"
38.926777,-77.032553,"14TH ST + HARVARD ST","54v1","1003040"
38.901139,-77.031809,"14TH ST + I ST","52","1001178"
38.901139,-77.031809,"14TH ST + I ST","52cv1","1001178"
38.901139,-77.031809,"14TH ST + I ST","52cv2","1001178"
38.901139,-77.031809,"14TH ST + I ST","54","1001178"
38.901139,-77.031809,"14TH ST + I ST","54c","1001178"
38.901139,-77.031809,"14TH ST + I ST","54cv1","1001178"
38.901139,-77.031809,"14TH ST + I ST","S2c3","1001178"
38.901139,-77.031809,"14TH ST + I ST","S2c4","1001178"
38.901139,-77.031809,"14TH ST + I ST","S2c5","1001178"
38.901139,-77.031809,"14TH ST + I ST","S2cv1","1001178"
38.901139,-77.031809,"14TH ST + I ST","S2v1","1001178"
38.900919,-77.032085,"14TH ST + I ST","16Y","1001169"
38.900919,-77.032085,"14TH ST + I ST","3Y","1001169"
38.900919,-77.032085,"14TH ST + I ST","52","1001169"
38.900919,-77.032085,"14TH ST + I ST","52v1","1001169"
38.900919,-77.032085,"14TH ST + I ST","52v2","1001169"
38.900919,-77.032085,"14TH ST + I ST","54","1001169"
38.900919,-77.032085,"14TH ST + I ST","54v1","1001169"
38.887051,-77.032136,"14TH ST + INDEPENDENCE AVE","11Y","1000712"
38.887051,-77.032136,"14TH ST + INDEPENDENCE AVE","11Yc","1000712"
38.887051,-77.032136,"14TH ST + INDEPENDENCE AVE","13G","1000712"
38.887051,-77.032136,"14TH ST + INDEPENDENCE AVE","13Gv1","1000712"
38.887051,-77.032136,"14TH ST + INDEPENDENCE AVE","16X","1000712"
38.887051,-77.032136,"14TH ST + INDEPENDENCE AVE","16Xc","1000712"
38.954303,-77.033531,"14TH ST + INGRAHAM ST","52","1002576"
38.954303,-77.033531,"14TH ST + INGRAHAM ST","52v1","1002576"
38.954303,-77.033531,"14TH ST + INGRAHAM ST","53","1002576"
38.954303,-77.033531,"14TH ST + INGRAHAM ST","53v1","1002576"
38.954303,-77.033531,"14TH ST + INGRAHAM ST","54","1002576"
38.954303,-77.033531,"14TH ST + INGRAHAM ST","54v1","1002576"
38.953899,-77.033335,"14TH ST + INGRAHAM ST","52","1002571"
38.953899,-77.033335,"14TH ST + INGRAHAM ST","52cv1","1002571"
38.953899,-77.033335,"14TH ST + INGRAHAM ST","53","1002571"
38.953899,-77.033335,"14TH ST + INGRAHAM ST","53c","1002571"
38.953899,-77.033335,"14TH ST + INGRAHAM ST","54","1002571"
38.953899,-77.033335,"14TH ST + INGRAHAM ST","54c","1002571"
38.953899,-77.033335,"14TH ST + INGRAHAM ST","PATNO","1002571"
38.953899,-77.033335,"14TH ST + INGRAHAM ST","S1v1","1002571"
38.953899,-77.033335,"14TH ST + INGRAHAM ST","S2c3","1002571"
38.953899,-77.033335,"14TH ST + INGRAHAM ST","S2c4","1002571"
38.953899,-77.033335,"14TH ST + INGRAHAM ST","S2v2","1002571"
38.928743,-77.032889,"14TH ST + IRVING ST","D32","1003161"
38.928743,-77.032889,"14TH ST + IRVING ST","H1","1003161"
38.928743,-77.032889,"14TH ST + IRVING ST","H2","1003161"
38.928743,-77.032889,"14TH ST + IRVING ST","H3","1003161"
38.928743,-77.032889,"14TH ST + IRVING ST","H4","1003161"
38.928743,-77.032889,"14TH ST + IRVING ST","H8","1003161"
38.928743,-77.032889,"14TH ST + IRVING ST","W47","1003161"
38.929133,-77.032517,"14TH ST + IRVING ST","52","18197"
38.929133,-77.032517,"14TH ST + IRVING ST","52cv1","18197"
38.929133,-77.032517,"14TH ST + IRVING ST","52cv2","18197"
38.929133,-77.032517,"14TH ST + IRVING ST","53","18197"
38.929133,-77.032517,"14TH ST + IRVING ST","53c","18197"
38.929133,-77.032517,"14TH ST + IRVING ST","53cv1","18197"
38.929133,-77.032517,"14TH ST + IRVING ST","54","18197"
38.929133,-77.032517,"14TH ST + IRVING ST","54c","18197"
38.929133,-77.032517,"14TH ST + IRVING ST","54cv1","18197"
38.929133,-77.032517,"14TH ST + IRVING ST","H8","18197"
38.928472,-77.032734,"14TH ST + IRVING ST","52","1003087"
38.928472,-77.032734,"14TH ST + IRVING ST","52v1","1003087"
38.928472,-77.032734,"14TH ST + IRVING ST","52v2","1003087"
38.928472,-77.032734,"14TH ST + IRVING ST","53","1003087"
38.928472,-77.032734,"14TH ST + IRVING ST","53v1","1003087"
38.928472,-77.032734,"14TH ST + IRVING ST","54","1003087"
38.928472,-77.032734,"14TH ST + IRVING ST","54v1","1003087"
38.928472,-77.032734,"14TH ST + IRVING ST","D32","1003087"
38.955429,-77.03356,"14TH ST + JEFFERSON DR","52","1002592"
38.955429,-77.03356,"14TH ST + JEFFERSON DR","52v1","1002592"
38.955429,-77.03356,"14TH ST + JEFFERSON DR","53","1002592"
38.955429,-77.03356,"14TH ST + JEFFERSON DR","53v1","1002592"
38.955429,-77.03356,"14TH ST + JEFFERSON DR","54","1002592"
38.955429,-77.03356,"14TH ST + JEFFERSON DR","54v1","1002592"
38.888952,-77.032101,"14TH ST + JEFFERSON DR","11Y","1000757"
38.888952,-77.032101,"14TH ST + JEFFERSON DR","11Yc","1000757"
38.888463,-77.031798,"14TH ST + JEFFERSON DR","11Y","1000753"
38.888463,-77.031798,"14TH ST + JEFFERSON DR","11Yv1","1000753"
38.888463,-77.031798,"14TH ST + JEFFERSON DR","52","1000753"
38.888463,-77.031798,"14TH ST + JEFFERSON DR","52cv1","1000753"
38.888463,-77.031798,"14TH ST + JEFFERSON DR","52cv2","1000753"
38.902824,-77.032083,"14TH ST + K ST","52","1001259"
38.902824,-77.032083,"14TH ST + K ST","52v1","1001259"
38.902824,-77.032083,"14TH ST + K ST","52v2","1001259"
38.902824,-77.032083,"14TH ST + K ST","54","1001259"
38.902824,-77.032083,"14TH ST + K ST","54v1","1001259"
38.902283,-77.031814,"14TH ST + K ST","52","1001209"
38.902283,-77.031814,"14TH ST + K ST","52cv1","1001209"
38.902283,-77.031814,"14TH ST + K ST","52cv2","1001209"
38.902283,-77.031814,"14TH ST + K ST","53","1001209"
38.902283,-77.031814,"14TH ST + K ST","53c","1001209"
38.902283,-77.031814,"14TH ST + K ST","53cv1","1001209"
38.902283,-77.031814,"14TH ST + K ST","54","1001209"
38.902283,-77.031814,"14TH ST + K ST","54c","1001209"
38.902283,-77.031814,"14TH ST + K ST","54cv1","1001209"
38.902283,-77.031814,"14TH ST + K ST","D4","1001209"
38.903537,-77.031784,"14TH ST + L ST","52","1001279"
38.903537,-77.031784,"14TH ST + L ST","52cv1","1001279"
38.903537,-77.031784,"14TH ST + L ST","52cv2","1001279"
38.903537,-77.031784,"14TH ST + L ST","53","1001279"
38.903537,-77.031784,"14TH ST + L ST","53c","1001279"
38.903537,-77.031784,"14TH ST + L ST","53cv1","1001279"
38.903537,-77.031784,"14TH ST + L ST","54","1001279"
38.903537,-77.031784,"14TH ST + L ST","54c","1001279"
38.903537,-77.031784,"14TH ST + L ST","54cv1","1001279"
38.903925,-77.032097,"14TH ST + L ST","52","1001294"
38.903925,-77.032097,"14TH ST + L ST","52v1","1001294"
38.903925,-77.032097,"14TH ST + L ST","52v2","1001294"
38.903925,-77.032097,"14TH ST + L ST","53","1001294"
38.903925,-77.032097,"14TH ST + L ST","53v1","1001294"
38.903925,-77.032097,"14TH ST + L ST","54","1001294"
38.903925,-77.032097,"14TH ST + L ST","54v1","1001294"
38.95703,-77.033528,"14TH ST + LONGFELLOW ST","52","1002629"
38.95703,-77.033528,"14TH ST + LONGFELLOW ST","53","1002629"
38.95703,-77.033528,"14TH ST + LONGFELLOW ST","54","1002629"
38.95703,-77.033528,"14TH ST + LONGFELLOW ST","D34","1002629"
38.95703,-77.033528,"14TH ST + LONGFELLOW ST","E2","1002629"
38.95703,-77.033528,"14TH ST + LONGFELLOW ST","E2cv1","1002629"
38.95703,-77.033528,"14TH ST + LONGFELLOW ST","E3","1002629"
38.95703,-77.033528,"14TH ST + LONGFELLOW ST","E4","1002629"
38.95703,-77.033528,"14TH ST + LONGFELLOW ST","W45","1002629"
38.957198,-77.033335,"14TH ST + LONGFELLOW ST","52","1002631"
38.957198,-77.033335,"14TH ST + LONGFELLOW ST","53","1002631"
38.957198,-77.033335,"14TH ST + LONGFELLOW ST","54","1002631"
38.957198,-77.033335,"14TH ST + LONGFELLOW ST","D34","1002631"
